,Bike_number,StartLatitude,StartLongitude,EndLatitude,EndLogitude,OriginZip,DestinationZip,Duration,Duration per minute
3878,W21423,38.8952,-77.0436,38.8952,-77.0436,20006,20006,3443.0,57.38333333333333
3879,W00971,38.9086,-77.0323,38.9086,-77.0323,20006,20005,6660.0,111.0
3880,W20083,38.8767,-77.0178,38.8767,-77.0178,20024,20024,4641.0,77.35
3881,W20260,38.8952,-77.0436,38.8952,-77.0436,20036,20036,313.0,5.216666666666667
3882,W22548,38.8767,-77.0178,38.8767,-77.0178,20024,20024,6955.0,115.91666666666667
3883,W22942,38.9086,-77.0323,38.9086,-77.0323,20006,20005,777.0,12.95
3884,W20260,38.8767,-77.0178,38.8767,-77.0178,20024,20024,,
3885,W21398,38.8767,-77.0178,38.8767,-77.0178,20024,20024,3746.0,62.43333333333333
3886,W23215,38.9375,-77.0328,38.9375,-77.0328,20010,20010,110.0,1.8333333333333333
3887,W21174,38.9086,-77.0323,38.9086,-77.0323,20006,20005,3648.0,60.8
3888,W22505,38.8767,-77.0178,38.8767,-77.0178,20024,20024,6224.0,103.73333333333333
3889,W22925,38.8952,-77.0436,38.8952,-77.0436,20036,20036,10140.0,169.0
3890,W23308,38.9086,-77.0323,38.9086,-77.0323,20006,20005,64.0,1.0666666666666667
3891,W00861,38.8767,-77.0178,38.8767,-77.0178,20024,20024,5527.0,92.11666666666666
3892,W23284,38.8767,-77.0178,38.8767,-77.0178,20024,20024,1672.0,27.866666666666667
3893,W21313,38.8767,-77.0178,38.8767,-77.0178,20024,20024,7485.0,124.75
3894,W22830,38.9319,-77.0388,38.9319,-77.0388,20036,20036,60.0,1.0
3895,W21788,38.9086,-77.0323,38.9086,-77.0323,20005,20005,3655.0,60.916666666666664
3896,W00646,38.9057,-77.0056,38.9057,-77.0056,20002,20002,1731.0,28.85
3897,W00487,38.9057,-77.0056,38.9057,-77.0056,20002,20002,3497.0,58.28333333333333
3898,W21418,38.8952,-77.0436,38.8952,-77.0436,20006,20006,5299.0,88.31666666666666
3899,W21925,38.8767,-77.0178,38.8767,-77.0178,20024,20024,1802.0,30.033333333333335
3900,W22501,38.8767,-77.0178,38.8767,-77.0178,20024,20024,2103.0,35.05
3901,W21373,38.9086,-77.0323,38.9086,-77.0323,20005,20005,7312.0,121.86666666666666
3902,W20621,38.9086,-77.0323,38.9086,-77.0323,20005,20005,1976.0,32.93333333333333
3903,W23109,38.9319,-77.0388,38.9319,-77.0388,20036,20036,737.0,12.283333333333333
3904,W21639,38.9003,-77.0429,38.9003,-77.0429,20006,20006,772.0,12.866666666666667
3905,W20333,38.9249,-77.0222,38.9249,-77.0222,20059,20059,4489.0,74.81666666666666
3906,W22738,38.9057,-77.0056,38.9057,-77.0056,20002,20002,2701.0,45.016666666666666
3907,W20824,38.8767,-77.0178,38.8767,-77.0178,20024,20024,4100.0,68.33333333333333
3908,W00451,38.9057,-77.0056,38.9057,-77.0056,20002,20002,9008.0,150.13333333333333
3909,W20890,38.9086,-77.0323,38.9086,-77.0323,20006,20005,5894.0,98.23333333333333
3910,W23123,38.8952,-77.0436,38.8952,-77.0436,20006,20006,213.0,3.55
3911,W00940,38.9086,-77.0323,38.9086,-77.0323,20006,20005,2296.0,38.266666666666666
3912,W00091,38.9086,-77.0323,38.9086,-77.0323,20006,20005,266.0,4.433333333333334
3913,W00941,38.9176,-77.0321,38.9176,-77.0321,20010,20010,510.0,8.5
3914,W22983,38.8767,-77.0178,38.8767,-77.0178,20024,20024,1131.0,18.85
3915,W23307,38.8767,-77.0178,38.8767,-77.0178,20024,20024,1346.0,22.433333333333334
3916,W20008,38.9319,-77.0388,38.9319,-77.0388,20010,20036,258.0,4.3
3917,W22396,38.9086,-77.0323,38.9086,-77.0323,20005,20005,1104.0,18.4
3918,W22596,38.9086,-77.0323,38.9086,-77.0323,20005,20005,2391.0,39.85
3919,W00849,38.9086,-77.0323,38.9086,-77.0323,20006,20005,3073.0,51.21666666666667
3920,W22119,38.9086,-77.0323,38.9086,-77.0323,20005,20005,588.0,9.8
3921,W21986,38.8767,-77.0178,38.8767,-77.0178,20024,20024,485.0,8.083333333333334
3922,W21457,38.9086,-77.0323,38.9086,-77.0323,20006,20005,576.0,9.6
3923,W20092,38.9086,-77.0323,38.9086,-77.0323,20006,20005,1869.0,31.15
3924,W23309,38.8767,-77.0178,38.8767,-77.0178,20024,20024,1345.0,22.416666666666668
3925,W20122,38.9057,-77.0056,38.9057,-77.0056,20002,20002,1783.0,29.716666666666665
3926,W00055,38.9375,-77.0328,38.9375,-77.0328,20010,20010,656.0,10.933333333333334
3927,W20146,38.8767,-77.0178,38.8767,-77.0178,20024,20024,1241.0,20.683333333333334
3928,W20161,38.9086,-77.0323,38.9086,-77.0323,20005,20005,707.0,11.783333333333333
3929,W21169,38.9375,-77.0328,38.9375,-77.0328,20010,20010,2305.0,38.416666666666664
3930,W20977,38.9057,-77.0056,38.9057,-77.0056,20002,20002,220.0,3.6666666666666665
3931,W00308,38.8767,-77.0178,38.8767,-77.0178,20024,20024,1030.0,17.166666666666668
3932,W22575,38.9249,-77.0222,38.9249,-77.0222,20059,20059,3558.0,59.3
3933,W20980,38.9375,-77.0328,38.9375,-77.0328,20010,20010,2348.0,39.13333333333333
3934,W22984,38.8767,-77.0178,38.8767,-77.0178,20024,20024,2283.0,38.05
3935,W01333,38.9086,-77.0323,38.9086,-77.0323,20005,20005,1133.0,18.883333333333333
3936,W20727,38.8637,-77.0633,38.8637,-77.0633,20037,22204,98.0,1.6333333333333333
3937,W21751,38.9319,-77.0388,38.9319,-77.0388,20010,20036,302.0,5.033333333333333
3938,W23300,38.8637,-77.0633,38.8637,-77.0633,20037,22204,1674.0,27.9
3939,W22790,38.8767,-77.0178,38.8767,-77.0178,20024,20024,1665.0,27.75
3940,W22601,38.8767,-77.0178,38.8767,-77.0178,20024,20024,2049.0,34.15
3941,W22650,38.9086,-77.0323,38.9086,-77.0323,20006,20005,11879.0,197.98333333333332
3942,W00991,38.9003,-77.0429,38.9003,-77.0429,20006,20006,1536.0,25.6
3943,W20874,38.9086,-77.0323,38.9086,-77.0323,20005,20005,5438.0,90.63333333333334
3944,W23201,38.8952,-77.0436,38.8952,-77.0436,20006,20006,3624.0,60.4
3945,W00864,38.8637,-77.0633,38.8637,-77.0633,20037,22204,2573.0,42.88333333333333
3946,W20790,38.9086,-77.0323,38.9086,-77.0323,20005,20005,2326.0,38.766666666666666
3947,W01477,38.9086,-77.0323,38.9086,-77.0323,20005,20005,10212.0,170.2
3948,W22597,38.8767,-77.0178,38.8767,-77.0178,20024,20024,11189.0,186.48333333333332
3949,W00399,38.8767,-77.0178,38.8767,-77.0178,20024,20024,101.0,1.6833333333333333
3950,W20642,38.9057,-77.0056,38.9057,-77.0056,20002,20002,7305.0,121.75
3951,W22462,38.8767,-77.0178,38.8767,-77.0178,20024,20024,3950.0,65.83333333333333
3952,W01431,38.9249,-77.0222,38.9249,-77.0222,20059,20059,1910.0,31.833333333333332
3953,W01412,38.9086,-77.0323,38.9086,-77.0323,20005,20005,660.0,11.0
3954,W00740,38.9057,-77.0056,38.9057,-77.0056,20002,20002,1122.0,18.7
3955,W22033,38.9176,-77.0321,38.9176,-77.0321,20010,20010,193.0,3.216666666666667
3956,W00920,38.8637,-77.0633,38.8637,-77.0633,20037,22204,1510.0,25.166666666666668
3957,W01083,38.8767,-77.0178,38.8767,-77.0178,20024,20024,4752.0,79.2
3958,W21418,38.8767,-77.0178,38.8767,-77.0178,20024,20024,126.0,2.1
3959,W20463,38.9086,-77.0323,38.9086,-77.0323,20005,20005,1344.0,22.4
3960,W23053,38.9086,-77.0323,38.9086,-77.0323,20006,20005,122.0,2.033333333333333
3961,W22769,38.9319,-77.0388,38.9319,-77.0388,20036,20036,5276.0,87.93333333333334
3962,W20100,38.9176,-77.0321,38.9176,-77.0321,20010,20010,81.0,1.35
3963,W01300,38.9375,-77.0328,38.9375,-77.0328,20010,20010,63.0,1.05
3964,W00458,38.9057,-77.0056,38.9057,-77.0056,20002,20002,1650.0,27.5
3965,W00245,38.9319,-77.0388,38.9319,-77.0388,20036,20036,489.0,8.15
3966,W01298,38.9086,-77.0323,38.9086,-77.0323,20006,20005,759.0,12.65
3967,W21565,38.9086,-77.0323,38.9086,-77.0323,20005,20005,579.0,9.65
3968,W21644,38.9176,-77.0321,38.9176,-77.0321,20010,20010,136.0,2.2666666666666666
3969,W01333,38.8952,-77.0436,38.8952,-77.0436,20006,20006,6820.0,113.66666666666667
3970,W22225,38.9176,-77.0321,38.9176,-77.0321,20010,20010,4192.0,69.86666666666666
3971,W00132,38.9086,-77.0323,38.9086,-77.0323,20005,20005,7266.0,121.1
3972,W21616,38.9319,-77.0388,38.9319,-77.0388,20010,20036,785.0,13.083333333333334
3973,W21665,38.8952,-77.0436,38.8952,-77.0436,20036,20036,1434.0,23.9
3974,W22854,38.8767,-77.0178,38.8767,-77.0178,20024,20024,1058.0,17.633333333333333
3975,W21620,38.9176,-77.0321,38.9176,-77.0321,20010,20010,115.0,1.9166666666666667
3976,W23375,38.9319,-77.0388,38.9319,-77.0388,20010,20036,731.0,12.183333333333334
3977,W21193,38.8952,-77.0436,38.8952,-77.0436,20006,20006,401.0,6.683333333333334
3978,W21380,38.9057,-77.0056,38.9057,-77.0056,20002,20002,6615.0,110.25
3979,W00870,38.8767,-77.0178,38.8767,-77.0178,20024,20024,2589.0,43.15
3980,W22563,38.9086,-77.0323,38.9086,-77.0323,20005,20005,762.0,12.7
3981,W01480,38.8952,-77.0436,38.8952,-77.0436,20006,20006,6993.0,116.55
3982,W00875,38.9057,-77.0056,38.9057,-77.0056,20002,20002,66.0,1.1
3983,W22918,38.8767,-77.0178,38.8767,-77.0178,20024,20024,1523.0,25.383333333333333
3984,W22058,38.8767,-77.0178,38.8767,-77.0178,20024,20024,1607.0,26.783333333333335
3985,W21727,38.9086,-77.0323,38.9086,-77.0323,20006,20005,4609.0,76.81666666666666
3986,W00666,38.9003,-77.0429,38.9003,-77.0429,20006,20006,6830.0,113.83333333333333
3987,W20483,38.9086,-77.0323,38.9086,-77.0323,20005,20005,4517.0,75.28333333333333
3988,W20329,38.9086,-77.0323,38.9086,-77.0323,20005,20005,2234.0,37.233333333333334
3989,W00057,38.9057,-77.0056,38.9057,-77.0056,20002,20002,215.0,3.5833333333333335
3990,W00719,38.9086,-77.0323,38.9086,-77.0323,20005,20005,213.0,3.55
3991,W00775,38.8767,-77.0178,38.8767,-77.0178,20024,20024,1678.0,27.966666666666665
3992,W21932,38.8767,-77.0178,38.8767,-77.0178,20024,20024,9064.0,151.06666666666666
3993,W23343,38.8767,-77.0178,38.8767,-77.0178,20024,20024,2019.0,33.65
3994,W23204,38.9057,-77.0056,38.9057,-77.0056,20002,20002,12359.0,205.98333333333332
3995,W20846,38.8767,-77.0178,38.8767,-77.0178,20024,20024,986.0,16.433333333333334
3996,W20908,38.8767,-77.0178,38.8767,-77.0178,20024,20024,1007.0,16.783333333333335
3997,W22135,38.8952,-77.0436,38.8952,-77.0436,20036,20036,2596.0,43.266666666666666
3998,W20789,38.9319,-77.0388,38.9319,-77.0388,20036,20036,1293.0,21.55
3999,W20717,38.9086,-77.0323,38.9086,-77.0323,20005,20005,1904.0,31.733333333333334
4000,W00741,38.9249,-77.0222,38.9249,-77.0222,20059,20059,5981.0,99.68333333333334
4001,W20583,38.9086,-77.0323,38.9086,-77.0323,20005,20005,538.0,8.966666666666667
4002,W20870,38.9086,-77.0323,38.9086,-77.0323,20006,20005,904.0,15.066666666666666
4003,W21976,38.9086,-77.0323,38.9086,-77.0323,20006,20005,76.0,1.2666666666666666
4004,W20277,38.8637,-77.0633,38.8637,-77.0633,20037,22204,839.0,13.983333333333333
4005,W22874,38.8637,-77.0633,38.8637,-77.0633,20037,22204,1298.0,21.633333333333333
4006,W23339,38.8767,-77.0178,38.8767,-77.0178,20024,20024,1210.0,20.166666666666668
4007,W00878,38.9319,-77.0388,38.9319,-77.0388,20036,20036,329.0,5.483333333333333
4008,W01241,38.8767,-77.0178,38.8767,-77.0178,20024,20024,851.0,14.183333333333334
4009,W22704,38.8637,-77.0633,38.8637,-77.0633,20037,22204,180.0,3.0
4010,W23023,38.9086,-77.0323,38.9086,-77.0323,20005,20005,682.0,11.366666666666667
4011,W20416,38.9057,-77.0056,38.9057,-77.0056,20002,20002,1243.0,20.716666666666665
4012,W00529,38.9086,-77.0323,38.9086,-77.0323,20005,20005,6167.0,102.78333333333333
4013,W00383,38.9249,-77.0222,38.9249,-77.0222,20059,20059,694.0,11.566666666666666
4014,W20871,38.8767,-77.0178,38.8767,-77.0178,20024,20024,632.0,10.533333333333333
4015,W20337,38.8637,-77.0633,38.8637,-77.0633,20037,22204,1669.0,27.816666666666666
4016,W22285,38.8637,-77.0633,38.8637,-77.0633,20037,22204,1261.0,21.016666666666666
4017,W23325,38.9249,-77.0222,38.9249,-77.0222,20059,20059,1583.0,26.383333333333333
4018,W21102,38.9176,-77.0321,38.9176,-77.0321,20010,20010,846.0,14.1
4019,W21487,38.9176,-77.0321,38.9176,-77.0321,20010,20010,479.0,7.983333333333333
4020,W22537,38.9319,-77.0388,38.9319,-77.0388,20010,20036,1451.0,24.183333333333334
4021,W21577,38.9003,-77.0429,38.9003,-77.0429,20006,20006,1755.0,29.25
4022,W22676,38.9086,-77.0323,38.9086,-77.0323,20006,20005,92.0,1.5333333333333334
4023,W22051,38.9057,-77.0056,38.9057,-77.0056,20002,20002,1256.0,20.933333333333334
4024,W00491,38.8637,-77.0633,38.8637,-77.0633,20037,22204,3078.0,51.3
4025,W23246,38.9086,-77.0323,38.9086,-77.0323,20006,20005,6155.0,102.58333333333333
4026,W23323,38.8767,-77.0178,38.8767,-77.0178,20024,20024,5436.0,90.6
4027,W22893,38.9086,-77.0323,38.9086,-77.0323,20006,20005,1752.0,29.2
4028,W23118,38.8767,-77.0178,38.8767,-77.0178,20024,20024,1261.0,21.016666666666666
4029,W01262,38.9057,-77.0056,38.9057,-77.0056,20002,20002,1240.0,20.666666666666668
4030,W20130,38.9375,-77.0328,38.9375,-77.0328,20010,20010,1393.0,23.216666666666665
4031,W20072,38.9319,-77.0388,38.9319,-77.0388,20010,20036,440.0,7.333333333333333
4032,W20890,38.9086,-77.0323,38.9086,-77.0323,20005,20005,2876.0,47.93333333333333
4033,W21174,38.9086,-77.0323,38.9086,-77.0323,20006,20005,167.0,2.783333333333333
4034,W21462,38.8767,-77.0178,38.8767,-77.0178,20024,20024,1385.0,23.083333333333332
4035,W01084,38.9086,-77.0323,38.9086,-77.0323,20006,20005,6546.0,109.1
4036,W22012,38.9375,-77.0328,38.9375,-77.0328,20010,20010,2094.0,34.9
4037,W21762,38.9086,-77.0323,38.9086,-77.0323,20006,20005,777.0,12.95
4038,W21189,38.9086,-77.0323,38.9086,-77.0323,20006,20005,2909.0,48.483333333333334
4039,W00167,38.8952,-77.0436,38.8952,-77.0436,20006,20006,4326.0,72.1
4040,W22335,38.9176,-77.0321,38.9176,-77.0321,20010,20010,210.0,3.5
4041,W22424,38.8767,-77.0178,38.8767,-77.0178,20024,20024,586.0,9.766666666666667
4042,W22584,38.8767,-77.0178,38.8767,-77.0178,20024,20024,1533.0,25.55
4043,W20960,38.9375,-77.0328,38.9375,-77.0328,20010,20010,1679.0,27.983333333333334
4044,W00161,38.9319,-77.0388,38.9319,-77.0388,20010,20036,475.0,7.916666666666667
4045,W20080,38.9086,-77.0323,38.9086,-77.0323,20006,20005,1533.0,25.55
4046,W20514,38.9176,-77.0321,38.9176,-77.0321,20010,20010,124.0,2.066666666666667
4047,W22342,38.8767,-77.0178,38.8767,-77.0178,20024,20024,2881.0,48.016666666666666
4048,W20911,38.9003,-77.0429,38.9003,-77.0429,20006,20006,3360.0,56.0
4049,W21786,38.9086,-77.0323,38.9086,-77.0323,20005,20005,813.0,13.55
4050,W21513,38.9176,-77.0321,38.9176,-77.0321,20010,20010,1362.0,22.7
4051,W21592,38.8767,-77.0178,38.8767,-77.0178,20024,20024,4064.0,67.73333333333333
4052,W00985,38.8952,-77.0436,38.8952,-77.0436,20006,20006,1640.0,27.333333333333332
4053,W00998,38.9249,-77.0222,38.9249,-77.0222,20059,20059,3597.0,59.95
4054,W20387,38.9057,-77.0056,38.9057,-77.0056,20002,20002,781.0,13.016666666666667
4055,W21673,38.9319,-77.0388,38.9319,-77.0388,20036,20036,75.0,1.25
4056,W21671,38.9319,-77.0388,38.9319,-77.0388,20010,20036,136.0,2.2666666666666666
4057,W22462,38.9057,-77.0056,38.9057,-77.0056,20002,20002,2174.0,36.233333333333334
4058,W23376,38.8637,-77.0633,38.8637,-77.0633,20037,22204,1384.0,23.066666666666666
4059,W22055,38.8767,-77.0178,38.8767,-77.0178,20024,20024,10825.0,180.41666666666666
4060,W20645,38.9057,-77.0056,38.9057,-77.0056,20002,20002,1857.0,30.95
4061,W22714,38.9176,-77.0321,38.9176,-77.0321,20010,20010,63.0,1.05
4062,W00087,38.9057,-77.0056,38.9057,-77.0056,20002,20002,4010.0,66.83333333333333
4063,W01283,38.9086,-77.0323,38.9086,-77.0323,20006,20005,4828.0,80.46666666666667
4064,W21673,38.8767,-77.0178,38.8767,-77.0178,20024,20024,1506.0,25.1
4065,W21467,38.9057,-77.0056,38.9057,-77.0056,20002,20002,63.0,1.05
4066,W22339,38.9086,-77.0323,38.9086,-77.0323,20005,20005,1352.0,22.533333333333335
4067,W22599,38.8767,-77.0178,38.8767,-77.0178,20024,20024,899.0,14.983333333333333
4068,W21034,38.9375,-77.0328,38.9375,-77.0328,20010,20010,711.0,11.85
4069,W22677,38.9319,-77.0388,38.9319,-77.0388,20010,20036,1060.0,17.666666666666668
4070,W23205,38.9086,-77.0323,38.9086,-77.0323,20005,20005,586.0,9.766666666666667
4071,W21242,38.9086,-77.0323,38.9086,-77.0323,20005,20005,7733.0,128.88333333333333
4072,W22432,38.9086,-77.0323,38.9086,-77.0323,20006,20005,66.0,1.1
4073,W22521,38.8637,-77.0633,38.8637,-77.0633,20037,22204,1279.0,21.316666666666666
4074,W21015,38.9057,-77.0056,38.9057,-77.0056,20002,20002,135.0,2.25
4075,W21275,38.8767,-77.0178,38.8767,-77.0178,20024,20024,448.0,7.466666666666667
4076,W01453,38.9319,-77.0388,38.9319,-77.0388,20010,20036,1636.0,27.266666666666666
4077,W22018,38.8767,-77.0178,38.8767,-77.0178,20024,20024,308.0,5.133333333333334
4078,W21932,38.9057,-77.0056,38.9057,-77.0056,20002,20002,5123.0,85.38333333333334
4079,W22947,38.8767,-77.0178,38.8767,-77.0178,20024,20024,1802.0,30.033333333333335
4080,W22279,38.9176,-77.0321,38.9176,-77.0321,20010,20010,2166.0,36.1
4081,W22313,38.9375,-77.0328,38.9375,-77.0328,20010,20010,1677.0,27.95
4082,W00393,38.9003,-77.0429,38.9003,-77.0429,20006,20006,4100.0,68.33333333333333
4083,W01178,38.8637,-77.0633,38.8637,-77.0633,20037,22204,1928.0,32.13333333333333
4084,W21204,38.9086,-77.0323,38.9086,-77.0323,20006,20005,433.0,7.216666666666667
4085,W20152,38.8767,-77.0178,38.8767,-77.0178,20024,20024,7961.0,132.68333333333334
4086,W01370,38.8952,-77.0436,38.8952,-77.0436,20006,20006,213.0,3.55
4087,W01161,38.8637,-77.0633,38.8637,-77.0633,20037,22204,796.0,13.266666666666667
4088,W21307,38.9057,-77.0056,38.9057,-77.0056,20002,20002,7474.0,124.56666666666666
4089,W20075,38.9086,-77.0323,38.9086,-77.0323,20005,20005,1565.0,26.083333333333332
4090,W21820,38.8637,-77.0633,38.8637,-77.0633,20037,22204,6509.0,108.48333333333333
4091,W01132,38.8637,-77.0633,38.8637,-77.0633,20037,22204,13072.0,217.86666666666667
4092,W20288,38.8952,-77.0436,38.8952,-77.0436,20036,20036,1682.0,28.033333333333335
4093,W22500,38.9057,-77.0056,38.9057,-77.0056,20002,20002,1969.0,32.81666666666667
4094,W23038,38.8952,-77.0436,38.8952,-77.0436,20036,20036,1636.0,27.266666666666666
4095,W21226,38.8637,-77.0633,38.8637,-77.0633,20037,22204,598.0,9.966666666666667
4096,W21535,38.8952,-77.0436,38.8952,-77.0436,20006,20006,236.0,3.933333333333333
4097,W23289,38.9375,-77.0328,38.9375,-77.0328,20010,20010,1488.0,24.8
4098,W22012,38.8952,-77.0436,38.8952,-77.0436,20036,20036,3710.0,61.833333333333336
4099,W21019,38.9003,-77.0429,38.9003,-77.0429,20006,20006,326.0,5.433333333333334
4100,W22997,38.9057,-77.0056,38.9057,-77.0056,20002,20002,361.0,6.016666666666667
4101,W00799,38.9176,-77.0321,38.9176,-77.0321,20010,20010,384.0,6.4
4102,W23023,38.8767,-77.0178,38.8767,-77.0178,20024,20024,1615.0,26.916666666666668
4103,W20063,38.8637,-77.0633,38.8637,-77.0633,20037,22204,2421.0,40.35
4104,W21829,38.9375,-77.0328,38.9375,-77.0328,20010,20010,1142.0,19.033333333333335
4105,W23359,38.9086,-77.0323,38.9086,-77.0323,20006,20005,4237.0,70.61666666666666
4106,W22520,38.9086,-77.0323,38.9086,-77.0323,20006,20005,61.0,1.0166666666666666
4107,W00596,38.9003,-77.0429,38.9003,-77.0429,20006,20006,61.0,1.0166666666666666
4108,W20920,38.9319,-77.0388,38.9319,-77.0388,20010,20036,347.0,5.783333333333333
4109,W21262,38.8952,-77.0436,38.8952,-77.0436,20006,20006,11654.0,194.23333333333332
4110,W20225,38.8637,-77.0633,38.8637,-77.0633,20037,22204,3250.0,54.166666666666664
4111,W21638,38.9086,-77.0323,38.9086,-77.0323,20005,20005,215.0,3.5833333333333335
4112,w00765,38.8767,-77.0178,38.8767,-77.0178,20024,20024,1431.0,23.85
4113,W21048,38.9319,-77.0388,38.9319,-77.0388,20036,20036,872.0,14.533333333333333
4114,W20524,38.8767,-77.0178,38.8767,-77.0178,20024,20024,4476.0,74.6
4115,W23376,38.8952,-77.0436,38.8952,-77.0436,20006,20006,8577.0,142.95
4116,W00777,38.8767,-77.0178,38.8767,-77.0178,20024,20024,883.0,14.716666666666667
4117,W22381,38.9003,-77.0429,38.9003,-77.0429,20006,20006,4968.0,82.8
4118,W23067,38.8952,-77.0436,38.8952,-77.0436,20036,20036,814.0,13.566666666666666
4119,W21018,38.9086,-77.0323,38.9086,-77.0323,20005,20005,96.0,1.6
4120,W21176,38.8637,-77.0633,38.8637,-77.0633,20037,22204,1145.0,19.083333333333332
4121,W01333,38.8952,-77.0436,38.8952,-77.0436,20006,20006,474.0,7.9
4122,W00750,38.9086,-77.0323,38.9086,-77.0323,20005,20005,730.0,12.166666666666666
4123,W23204,38.9057,-77.0056,38.9057,-77.0056,20002,20002,1349.0,22.483333333333334
4124,W00747,38.9057,-77.0056,38.9057,-77.0056,20002,20002,109.0,1.8166666666666667
4125,W22659,38.8767,-77.0178,38.8767,-77.0178,20024,20024,4477.0,74.61666666666666
4126,W20361,38.9176,-77.0321,38.9176,-77.0321,20010,20010,7887.0,131.45
4127,W00085,38.9249,-77.0222,38.9249,-77.0222,20059,20059,6082.0,101.36666666666666
4128,W22671,38.9176,-77.0321,38.9176,-77.0321,20010,20010,692.0,11.533333333333333
4129,W01116,38.8767,-77.0178,38.8767,-77.0178,20024,20024,415.0,6.916666666666667
4130,W20535,38.9086,-77.0323,38.9086,-77.0323,20006,20005,1805.0,30.083333333333332
4131,W00703,38.9003,-77.0429,38.9003,-77.0429,20006,20006,697.0,11.616666666666667
4132,W23409,38.9375,-77.0328,38.9375,-77.0328,20010,20010,2605.0,43.416666666666664
4133,W20036,38.9176,-77.0321,38.9176,-77.0321,20010,20010,253.0,4.216666666666667
4134,W20195,38.8952,-77.0436,38.8952,-77.0436,20036,20036,8661.0,144.35
4135,W00040,38.9003,-77.0429,38.9003,-77.0429,20006,20006,76.0,1.2666666666666666
4136,W23201,38.9375,-77.0328,38.9375,-77.0328,20010,20010,882.0,14.7
4137,W20289,38.9086,-77.0323,38.9086,-77.0323,20006,20005,8811.0,146.85
4138,W20802,38.9375,-77.0328,38.9375,-77.0328,20010,20010,1630.0,27.166666666666668
4139,W20589,38.8767,-77.0178,38.8767,-77.0178,20024,20024,1206.0,20.1
4140,W22784,38.9057,-77.0056,38.9057,-77.0056,20002,20002,1757.0,29.283333333333335
4141,W20191,38.9086,-77.0323,38.9086,-77.0323,20005,20005,2825.0,47.083333333333336
